Filename,BACKGROUND,FEATHER,OUTWEAR,BEAK,HEADWEAR,EYES,EYEWEAR,RARITYSCORE,RANK,LINKcollaboration
1054,blue sky,grey ninja,ninja staff,gold small,crown king,red laser,none,0.33096142313576654,659,64d5b697fe404d876f19ac44
1419,graveyard,purple,baseball jersey,normal,none,normal,sunglasses,0.3309173636163104,660,64d4f3a927f8488b656ff714
2084,grey,stone,medal,big,none,normal,eye patch,0.3309079109453145,661,64d4dfc61d86fd023d28f455
012,blue,yellow belly,none,pipe,none,pumped up,goggles,0.3306489159863438,662,64d5b694e11651223bad4614
986,grey,yellow,none,small,headlamp,normal,sleep mask ,0.3298743053270937,663,64d5b7a5e11651223bad544f
2017,green chart,green,witch robe,normal,none,normal,brown aviator,0.3297773368560136,664,64d4f546b75ebe5a32248794
661,rainbow,yellow,crewneck sweatshirt: pink,normal,none,normal,brown aviator,0.32971697676873335,665,64d4f2b9b75ebe5a321d61b1
1402,grey,pink,none,big,gm,normal,goggles,0.329661550506389,666,64d4f25927f8488b656c52cf
1763,grey,grey,none,big,bucket,normal,pink stars glasses,0.329472434168331,667,64d4f2a5c76547f4aa1c03b8
1234,green chart,pink,pajamas blue holding pillow,big,none,normal,sleep mask ,0.3290185715661937,668,64d4eddcc76547f4aa102220
1785,purple,brown,none,small,pan,normal,brown aviator,0.32873315451305857,669,64d5a95cfe404d876f17fc05
1683,purple,yellow,none,small,headband,normal,red stylish glasses,0.32840031306497725,670,64d5b519e11651223bad1cde
496,beach,grey ninja,duck floaty,gold small,third eye,red laser,none,0.3281132173821016,671,64d4edf9c76547f4aa1067ff
1238,grey,black,crewneck sweatshirt: pink,normal,none,eyebrow,snorkeling,0.3280803323459242,672,64d4eda5c76547f4aa0fbfe8
1571,green chart,black,white shirt,normal,none,normal,eye patch,0.3272344851523458,673,64d4ee301d86fd023d40aa5d
1541,blue,boorb,medal,small,none,normal,3d glasses,0.3267664246928453,674,64d4f06527f8488b65672728
1266,teal,pink,none,big,cone,normal,sunglasses smoll,0.3266332848946665,675,64d4f4d4c76547f4aa221d39
1277,grey,robot,scarf,normal,none,normal,sunglasses smoll,0.326401870326758,676,64d4eee7c5e0ce89f10a4f78
940,green chart,pink love,none,big,none,pumped up,snorkeling,0.3263981859152517,677,64d5a957e11651223bab898b
645,graveyard,blue ninja,gold necklace,gold small,third eye,wounded,none,0.32627192967038016,678,64d5b84bc48eb875e0456213
1618,aries constellation,bone,witch robe,none,poisoned apple,none,none,0.32591482148238193,679,64d4ef07c76547f4aa12c29d
1891,purple,brown,detective suit,small,none,eyebrow,eye patch,0.3254672044996673,680,64d4f273b75ebe5a321caef4
844,blue,grey,duck floaty,big,none,eyebrow,brown aviator,0.3251208417370885,681,64d5b697fe404d876f19ac88
1144,grey,brown,none,normal,baseball cap,normal,green stylish glasses,0.3246533128290592,682,64d5a957e11651223bab8a1d
285,blue,black skull,none,moustache normal,none,heart,glasses,0.3243579246348164,683,64d4ee2dc5e0ce89f1098acd
1142,purple,fire red,tracksuit navy blue,normal,none,normal,red stylish glasses,0.32381871353827163,684,64d5b84e27f8488b65dcc6b3
1681,graveyard,bone,purple jacket,none,pirate hat,none,none,0.32367402262789796,685,64d4df8a1d86fd023d28900b
1161,rainbow,green,green jacket,normal,none,normal,pink stars glasses,0.32359114122030475,686,64d4f2f627f8488b656df667
020,teal,black,none,normal,cowboy hat,normal,green stylish glasses,0.3233516092614204,687,64d5b84cc48eb875e0456341
040,beach,golden berbot,duck floaty,gold normal,rubber duck,red laser gold,none,0.3227897137629871,688,64d5b694e11651223bad4637
220,teal,purple,karate uniform,small,none,eyebrow,goggles,0.3227103116312048,689,64d5af48fe404d876f18869a
1506,teal,robot,clown outfit,normal,none,normal,eye patch,0.3224784035352252,690,64d4ee2fc5e0ce89f1099042
1776,teal,green,none,normal,apple,normal,3d glasses,0.32211753424609435,691,64d5af47e11651223bac38b4
1986,thunder,yellow,none,moustache normal,none,heart,pink stars glasses,0.3205742938112768,692,64d4ee0cc76547f4aa1096e8
648,blue,yellow,pajamas blue holding pillow,big,none,eyebrow,red stylish glasses,0.31973542963704643,693,64d5005cc76547f4aa39680f
1892,teal,pink,none,moustache small,none,cyclops,goggles,0.3194312802880879,694,64d4f4d4c76547f4aa221d30
1150,purple,brown,medal,small,none,eyebrow,red stylish glasses,0.31866851241218613,695,64d4ff4227f8488b658923de
1190,grey,purple,sailor costume,normal,none,eyebrow,sunglasses smoll,0.31846320889706425,696,64d623881eeeee86cb8720cf
1629,purple,green,none,normal,straw hat,normal,glasses,0.3175757837067768,697,64d4f347c76547f4aa1dc494
1418,blue,yellow,construction vest,normal,none,eyebrow,green stylish glasses,0.31635521198876587,698,64d4eeb6c76547f4aa122f86
051,blue sky,golden berbot,robe king,gold normal,crown king,normal gold,none,0.31606660702564804,699,64d4df83c5e0ce89f1f2910a
085,grey,yellow belly,baseball jersey,normal,none,normal,green stylish glasses,0.3155006423383742,700,64d4e08ec5e0ce89f1f48469
1334,green chart,yellow,none,moustache normal,none,unibrow,eye patch,0.3133280797756411,701,64d4ef18c5e0ce89f10a8299
1805,thunder,blue,cross necklace,normal,none,normal,sunglasses smoll,0.3118972755537204,702,64d4e08ec5e0ce89f1f48329
1670,doom gloom,blue,gold necklace,normal,none,normal,pink stars glasses,0.3112358519332708,703,64d4df89c5e0ce89f1f29c56
1001,rainbow,yellow belly,leather jacket black,gold small,sunny side up,red laser,none,0.3103160143535633,704,64d5af4301156a16ec5c1e99
963,blue,black,none,worm,none,normal gold,brown aviator,0.31009610523982023,705,64d4f02927f8488b65669ca3
112,teal,yellow,none,moustache normal,none,heart,brown aviator,0.3097493262375401,706,64d4fb3ec76547f4aa30e4ee
115,grey,black,pink dress,small,none,normal,brown aviator,0.30866274839951496,707,64d4f23a27f8488b656bf3c2
1569,blue,black,none,moustache big,none,heart,sleep mask ,0.30805687742580906,708,64d4ee17c76547f4aa10b0e4
958,space,white ninja,ninja staff,moustache normal,brain,red laser,none,0.30760249046688476,709,64d5af4401156a16ec5c20e0
1276,grey,grey,tracksuit navy blue,big,none,normal,brown aviator,0.30675913135866784,710,64d4ed95c76547f4aa0f9e2d
071,beach,fire blue,white shirt,gold normal,frogi,crying,none,0.30524137753822034,711,64d4e4be1d86fd023d32061c
1827,teal,gold,none,big,none,crying,sunglasses smoll,0.3047733574473792,712,64d4ee801d86fd023d41525e
718,ninja,blue ninja,cross necklace,moustache normal,gladiator helmet,wounded,none,0.30446886887033386,713,64d4ee1d1d86fd023d4086b8
1704,purple,green,pocho,small,none,normal,sleep mask ,0.30341276518566734,714,64d4f11ec76547f4aa17ccf3
1784,blue,purple,tracksuit navy blue,normal,none,normal,snorkeling,0.3025514675909263,715,64d5af47e11651223bac383a
244,blue,pink,pajamas blue holding pillow,small,none,normal,brown aviator,0.3021219597631878,716,64d4f072c76547f4aa1624d2
1005,grey,yellow,bowtie,small,none,normal,glasses,0.3009438019268946,717,64d4f0521d86fd023d44e7a4
1774,purple,green,cop uniform,big,none,normal,sunglasses,0.30091253783311167,718,64d4ef001d86fd023d424c0c
1673,rain,brown,none,worm,none,unibrow,red stylish glasses,0.300600919827656,719,64d4efd9c76547f4aa14b10c
1452,purple,green,cop uniform,big,none,normal,sleep mask ,0.29993327806331543,720,64d4ef8bc76547f4aa13e6dc
358,purple,pink,firefighter uniform,small,none,normal,eye patch,0.29816201673266873,721,64d5b84cc48eb875e0456306
413,grey,grey,green jacket,normal,none,normal,glasses,0.29811211079501293,722,64d5b5a6c48eb875e04525bc
643,sun,red glitch,white shirt,worm,pilot helmet,rainbow laser,none,0.29770435926102734,723,64d4f2dbb75ebe5a321dba7a
492,grey,green,gold necklace,normal,none,normal,eye patch,0.2975917402859647,724,64d5b51601156a16ec5d0d4a
603,teal,stone,none,normal,none,heart,brown aviator,0.29730375348746496,725,64d4ee37c5e0ce89f109957c
1770,cancer constellation,not berb,none,moustache normal,none,normal,eye patch,0.29721435450424527,726,64d5b85101156a16ec5d4dc8
1756,blue,blue,pajamas blue holding pillow,normal,none,normal,sleep mask ,0.2959383437215776,727,64d5b5ac01156a16ec5d203f
069,pink sky,black skull,none,worm,none,eyebrow,pink stars glasses,0.2954348642421779,728,64d4f4e327f8488b65738c79
349,teal,black skull,none,normal,none,cyclops,sleep mask ,0.2953959062890979,729,64d4eec31d86fd023d41d32e
1607,green chart,yellow belly,scarf,silver,construction hat,green laser,none,0.29470331212023504,730,64d4fcd927f8488b65853ab5
468,blue,yellow belly,none,small,none,heart,red stylish glasses,0.29404982634459187,731,64d4fd59e11651223b547e86
1494,purple,pink love,none,small,none,heart,sleep mask ,0.2932205798953636,732,64d4eefac5e0ce89f10a6416
523,red chart,green,none,cigar,none,eyebrow,eye patch,0.29239584837189936,733,64d4f4d4c76547f4aa2219cf
447,pink sky,pink,none,normal,none,normal gold,pink stars glasses,0.2914832594018452,734,64d4f01f27f8488b656682ac
2026,teal,grey,none,worm,none,unibrow,sunglasses smoll,0.2911743917286834,735,64d4df9ec5e0ce89f1f2bdba
1468,rain,blue,none,normal,none,machine,sleep mask ,0.29009326494962584,736,64d4eda51d86fd023d3f94ba
1403,grey,bone,bowtie,none,clown hat,none,none,0.2899001087770439,737,64d4edc7c76547f4aa0ffc83
708,blue sky,robot,cop uniform,cigar,sunny side up,black red,none,0.288992422061373,738,64d5b84bc48eb875e0456284
129,teal,yellow belly,none,not normal,none,eyebrow,eye patch,0.28850214051966455,739,64d4f284c76547f4aa1bab9d
851,cancer constellation,black,none,big,none,unibrow,pink stars glasses,0.28821452351430177,740,64d5a957e11651223bab89d8
269,teal,brown,none,moustache big,none,unibrow,sunglasses smoll,0.2876158558091662,741,648e09deccdac4e0f80cd782
1477,green chart,pink love,pajamas blue holding pillow,moustache normal,gm,red laser,none,0.2872658492469845,742,64d4ee7a1d86fd023d41446b
1396,sun,boorb,bowtie,cigar,leprechaun's hat,normal gold,none,0.2869915150496302,743,64d4ee221d86fd023d408e11
2028,teal,pink love,chef,gold normal,rug!,red laser gold,none,0.2850296518084136,744,64d4edb61d86fd023d3fb925
449,purple,brown,none,moustache normal,none,unibrow,brown aviator,0.2850286006854042,745,64d5b695e11651223bad46d6
1623,thunder,purple,none,normal,none,pumped up,red stylish glasses,0.28362657163754984,746,64d4df97c5e0ce89f1f2b439
2140,rain,yellow,none,normal,none,heart,red stylish glasses,0.28318057081562403,747,64d4f23be11651223b3ae71f
1708,space,black skull,farmer outfit,silver,bucket,black red,none,0.28289059643669795,748,64d4e984c76547f4aa09dc9d
651,blue sky,yellow,farmer outfit,cigar,straw hat,green laser,none,0.2828445582603546,749,64d4df6c1d86fd023d286395
1098,grey,pink,none,small,none,normal gold,snorkeling,0.2827796715258597,750,64d4f272e11651223b3b83fd
2196,pink sky,black skull,witch robe,moustache big,tiara pink,machine,none,0.28251488551644666,751,64d4efe21d86fd023d442605
1289,aries constellation,fire red,sailor costume,moustache normal,brain,crying,none,0.28251378931375615,752,64d5b5a927f8488b65dc945f
1383,aries constellation,purple,crewneck sweatshirt: pink,worm,plunger,machine gold,none,0.28095555206383377,753,64d4ee1fc76547f4aa10c205
1534,rain,yellow,none,normal,none,normal gold,3d glasses,0.2797420470812719,754,64d5b7a8fe404d876f19b9d1
1227,rain,boorb,cross necklace,gold small,lamp,normal gold,none,0.27964255361195495,755,64d5a957e11651223bab899d
009,rainbow,stone,cross necklace,moustache big,clown hat,normal gold,none,0.2794412560321664,756,64d4f94fc76547f4aa2d4dee
463,blue sky,pink love,robe king,worm,poisoned apple,black red,none,0.27919462737024003,757,64d4eecf1d86fd023d41e75a
1065,pink sky,yellow,none,moustache normal,none,eyebrow,3d glasses,0.27853262961194664,758,64d4ee95c76547f4aa11e0a7
953,blue,blue,none,big,none,heart,pink stars glasses,0.27804473343232955,759,64d5af4301156a16ec5c1e73
932,teal,pink,none,big,none,heart,green stylish glasses,0.27767180488673476,760,64d5b7a6e11651223bad54f1
388,ninja,blue ninja,ninja staff,normal,ninja hat,wounded,none,0.2772353563314449,761,64d4ee2cc5e0ce89f1098a33
459,ninja,white ninja,ninja staff,normal,third eye,wounded,none,0.2768607139580241,762,64d623891eeeee86cb872316
739,teal,black,none,big,none,crying,goggles,0.2766816672890124,763,64d5b5a927f8488b65dc94c6
379,ninja,black skull,karate uniform,moustache small,pajamas cap,crying,none,0.2753689138697071,764,64d4ee84c5e0ce89f109d5fa
059,grey,black skull,leather jacket black,cigar,pajamas cap,not normal,none,0.2748197765188832,765,64d4f25927f8488b656c50a8
2058,sun,yellow,none,normal,none,unibrow,sleep mask ,0.2738954406022018,766,64d5a95ec48eb875e043a872
1800,pink sky,black skull,robe king,moustache normal,beanie,black red,none,0.2725992226120456,767,64d4ee3f1d86fd023d40ca12
832,aries constellation,pink ninja,duck floaty,normal,ninja hat,none,none,0.27211648672140976,768,64d4f05c27f8488b6567121c
015,aries constellation,yellow,firefighter uniform,worm,pilot helmet,rainbow laser,none,0.2712845320772279,769,64d4edc8c76547f4aa0ffe56
1507,beach,black,karate uniform,cigar,bullseye cap,heart,none,0.2707514205469607,770,64d4ef8bc76547f4aa13e5a4
803,doom gloom,green,none,small,none,unibrow,sunglasses,0.26983565176364954,771,64d4eedf1d86fd023d4206e4
1333,diplo sky,green,none,moustache normal,none,normal,green stylish glasses,0.2698060819868527,772,64d4f3a1e11651223b3eecda
797,doom gloom,brown,none,big,none,unibrow,goggles,0.26894278974031527,773,64d4f2aee11651223b3c2cad
480,purple,pink,none,gold small,none,eyebrow,glasses,0.26869639917513727,774,64d4f18d27f8488b656a05aa
1167,purple,fire blue,white shirt,moustache big,bowler hat,green laser,none,0.26771861699217947,775,64d5af4301156a16ec5c1f0e
325,space,blue,bowtie,worm,cowboy hat,machine,none,0.267693206354107,776,64d5a95401156a16ec5b7882
2116,beach,brown,bowtie,moustache normal,straw hat,rainbow laser,none,0.2676404569976611,777,64d4f81ec76547f4aa2aaf91
1482,thunder,yellow,none,small,none,unibrow,glasses,0.26761902140991883,778,64d4e08ec5e0ce89f1f483bf
1450,purple,yellow,none,normal,none,normal gold,3d glasses,0.2672816817927766,779,64d4eee01d86fd023d420aa3
025,red chart,green,clown outfit,cigar,headband,pumped up,none,0.2662812518931306,780,64d4edb31d86fd023d3fb11c
019,rain,brown,cop uniform,silver,rug!,red laser,none,0.26618509062389417,781,64d5b7a301156a16ec5d3dff
367,graveyard,blue,detective suit,moustache normal,top hat,crying,none,0.26597832941676086,782,64d4f0c5c76547f4aa16e34d
1860,rain,pink,farmer outfit,silver,plunger,red laser gold,none,0.2658756200616512,783,64d4ee291d86fd023d409f0c
260,purple,grey,none,normal,none,black red,3d glasses,0.26569903845640547,784,64d4edaa1d86fd023d3f9f68
897,sun,yellow,none,moustache normal,none,normal,brown aviator,0.2655651568174197,785,64d5a957e11651223bab8a40
373,doom gloom,purple,chef,worm,witch hat,red laser gold,none,0.2654828759554435,786,64d4eeec1d86fd023d42207e
2051,sun,black,pajamas blue holding pillow,cigar,cavalier hat ,pumped up,none,0.2654520248266963,787,64d5a95ec48eb875e043a852
1856,rain,yellow,gladiator armor,gold normal,gladiator helmet,crying,none,0.2652754538083535,788,64d5b85101156a16ec5d4e16
1082,aries constellation,purple,firefighter uniform,pipe,cowboy hat,black red,none,0.2650167737556309,789,64d5b7a6e11651223bad558e
263,purple,purple,scarf,gold small,chef hat,red laser gold,none,0.2637669950513423,790,64d5b7a301156a16ec5d3e5f
1759,doom gloom,black,baseball jersey,cigar,lamp,machine,none,0.26370942647054485,791,64d4f28227f8488b656cc35b
293,purple,black skull,tracksuit navy blue,gold big,poisoned apple,normal gold,none,0.2635564881999237,792,64d4eef9c76547f4aa12a795
1472,doom gloom,green,none,pipe,none,normal,brown aviator,0.2632946127755447,793,64d4dfc5c76547f4aaf8da34
2091,diplo sky,boorb,sailor costume,moustache big,viking,unibrow,none,0.2631312040399897,794,64d4efe727f8488b6565ede1
1458,space,blue,farmer outfit,worm,apple,black red,none,0.2630346249149488,795,64d56661e11651223ba0cd4a
1099,beach,white ninja,cross necklace,normal,pan,wounded,none,0.26279194084132906,796,64d4ef59c76547f4aa136845
689,rain,robot,clown outfit,moustache small,pilot helmet,black red,none,0.26222869406943733,797,64d4ed9d1d86fd023d3f8745
545,green chart,black skull,none,normal,none,eyebrow,red stylish glasses,0.2619404430036887,798,64d4ed9e1d86fd023d3f8b17
1865,doom gloom,yellow,pajamas blue holding pillow,pipe,bucket,cyclops,none,0.26192909336614023,799,64d4f10ac76547f4aa179389
698,rainbow,red glitch,gold necklace,moustache big,cowboy hat,unibrow,none,0.2619047248169379,800,64d4f11227f8488b6568c0ad
1590,diplo sky,grey,tracksuit navy blue,moustache small,bowler hat,crying,none,0.26114906010739564,801,64d4f42cb75ebe5a32218225
1143,grey,green,none,small,none,unibrow,green stylish glasses,0.26093016118286744,802,64d5227327f8488b65b75f1a
1542,blue,pink love,chef,cigar,sombrero hat,normal gold,none,0.26073637671885563,803,64d4f00bc76547f4aa152541
237,thunder,yellow,none,cigar,none,normal,goggles,0.26053107759204747,804,64d4efe81d86fd023d44344b
828,teal,grey,bowtie,gold big,witch hat,machine,none,0.2604634176076437,805,64d4fac9c76547f4aa300d40
1096,cancer constellation,yellow,none,big,none,eyebrow,snorkeling,0.2604133607253895,806,64d4ee93c76547f4aa11db89
1327,aries constellation,grey,baseball jersey,moustache big,rubber duck,crying,none,0.2603383113978668,807,64d4ef091d86fd023d425aed
710,ninja,blue,pink dress,moustache small,headband,black red,none,0.25991192032598875,808,64d4e172c5e0ce89f1f5dff3
344,thunder,purple glitch,pink dress,cigar,firefighter hat,unibrow,none,0.2593330724659344,809,64d5b7a301156a16ec5d3efa
1984,beach,black,pink dress,moustache normal,plunger,crying,none,0.25895580899115594,810,64d5601bfe404d876f0b6228
1720,beach,black,karate uniform,moustache small,apple,pumped up,none,0.2588939447940229,811,64d4ed991d86fd023d3f7f1a
039,grey,yellow,none,gold small,none,normal,pink stars glasses,0.2588248596702115,812,64d4f1e2b75ebe5a321b05f6
406,rain,boorb,pink dress,moustache big,apple,black red,none,0.2587630804343881,813,64d5b51327f8488b65dc7eea
763,blue,black,none,moustache small,none,eyebrow,green stylish glasses,0.2585182205415524,814,64d4df961d86fd023d28a5e4
735,red chart,blue,medal,moustache normal,pan,pumped up,none,0.2579963553419128,815,64d4eda5c76547f4aa0fbf6a
151,thunder,pink love,clown outfit,worm,cone,pumped up,none,0.257892441942679,816,64d4f296c76547f4aa1bdc03
1981,red chart,yellow belly,construction vest,small,construction hat,machine,none,0.2575449916832563,817,64d623881eeeee86cb8721db
1672,pink sky,brown,cross necklace,worm,headlamp,heart,none,0.2573808079057376,818,64d4f4d6c76547f4aa222116
913,purple,black,none,small,none,unibrow,glasses,0.2573729739713097,819,64d4df6bc76547f4aaf848b0
192,rain,purple,construction vest,moustache normal,cop hat,machine,none,0.25727150274235244,820,64d4f182c76547f4aa18eb06
