Filename;Title;Description;NbCopies;NbSelf;BACKGROUND;FEATHER;OUTWEAR;BEAK;HEADWEAR;EYES;EYEWEAR
761;RugBerb #761;Get Rugged;1;0;Thunder;blue;witch robe;normal;straw hat;normal;none
762;RugBerb #762;Get Rugged;1;0;Thunder;robot;chef;Moustache big;RUG!;eyebrow;green stylish glasses
763;RugBerb #763;Get Rugged;1;0;blue;black;none;moustache small;none;eyebrow;green stylish glasses
764;RugBerb #764;Get Rugged;1;0;red chart;blue;none;gold big;RUG!;pumped up;none
765;RugBerb #765;Get Rugged;1;0;doom gloom;brown;none;not normal;apple;normal;none
766;RugBerb #766;Get Rugged;1;0;grey;blue;pocho;big;rubber duck;black red;brown aviator
767;RugBerb #767;Get Rugged;1;0;doom gloom;blue;scarf;Moustache big;none;machine gold;none
768;RugBerb #768;Get Rugged;1;0;Space;blue;leather jacket black;big;firefighter hat;eyebrow;brown aviator
769;RugBerb #769;Get Rugged;1;0;Diplo Sky;black skull;gladiator armor;Moustache normal;beanie;eyebrow;sunglasses
770;RugBerb #770;Get Rugged;1;0;red chart;green;none;normal;pajamas cap;crying;none
771;RugBerb #771;Get Rugged;1;0;purple;green;clown outfit;small;none;pumped up;none
772;RugBerb #772;Get Rugged;1;0;blue;black skull;cross necklace;Moustache normal;cavalier hat ;eyebrow;none
773;RugBerb #773;Get Rugged;1;0;blue sky;purple;crewneck sweatshirt: pink;big;Sombrero hat;black red;none
774;RugBerb #774;Get Rugged;1;0;Diplo Sky;pink;crewneck sweatshirt: pink;cigar;bowler hat;eyebrow;none
775;RugBerb #775;Get Rugged;1;0;Rain;blue;karate uniform;normal;none;eyebrow;none
776;RugBerb #776;Get Rugged;1;0;teal;blue;sailor costume;small;GM;heart;none
777;RugBerb #777;Get Rugged;1;0;Rain;brown;medal;silver;lamp;unibrow;none
778;RugBerb #778;Get Rugged;1;0;teal;grey;none;small;rubber duck;black red;brown aviator
779;RugBerb #779;Get Rugged;1;0;Thunder;yellow;none;big;Sombrero hat;black red;none
780;RugBerb #780;Get Rugged;1;0;sun;brown;flower;Moustache normal;none;eyebrow;green stylish glasses
781;RugBerb #781;Get Rugged;1;0;Rain;purple;none;silver;cowboy hat;black red;none
782;RugBerb #782;Get Rugged;1;0;purple;yellow belly;clown outfit;normal;apple;normal;none
783;RugBerb #783;Get Rugged;1;0;grey;black;white shirt;pipe;top hat;normal gold;snorkeling
784;RugBerb #784;Get Rugged;1;0;blue;robot;none;big;bucket;crying;none
785;RugBerb #785;Get Rugged;1;0;purple;fire blue;bowtie;Moustache normal;none;freezing beam;none
786;RugBerb #786;Get Rugged;1;0;blue;green;duck floaty;moustache small;construction hat;eyebrow;none
787;RugBerb #787;Get Rugged;1;0;Rain;brown;leather jacket black;normal;beanie;normal;sleep mask 
788;RugBerb #788;Get Rugged;1;0;rainbow;yellow belly;none;Moustache big;Pilot helmet;normal;green stylish glasses
789;RugBerb #789;Get Rugged;1;0;teal;pink love;pink dress;silver;beanie;eyebrow;none
790;RugBerb #790;Get Rugged;1;0;blue;brown;none;worm;none;heart;none
791;RugBerb #791;Get Rugged;1;0;green chart;robot;none;big;poisoned apple;normal;none
792;RugBerb #792;Get Rugged;1;0;purple;BOOrb;none;worm;none;black red;none
793;RugBerb #793;Get Rugged;1;0;pink sky;yellow;none;normal;Viking;normal gold;none
794;RugBerb #794;Get Rugged;1;0;purple;black;pink dress;moustache small;lamp;black red;none
795;RugBerb #795;Get Rugged;1;0;grey;yellow;none;pipe;cavalier hat ;black red;none
796;RugBerb #796;Get Rugged;1;0;doom gloom;purple;clown outfit;small;brain;rainbow laser;none
797;RugBerb #797;Get Rugged;1;0;doom gloom;brown;none;big;none;unibrow;goggles
798;RugBerb #798;Get Rugged;1;0;blue;yellow;scarf;cigar;brain;normal;goggles
799;RugBerb #799;Get Rugged;1;0;purple;black;cross necklace;small;Bullseye cap;unibrow;none
800;RugBerb #800;Get Rugged;1;0;purple;grey;none;normal;Pilot helmet;unibrow;none
801;RugBerb #801;Get Rugged;1;0;Space;yellow belly;hoodie blue;normal;GM;normal gold;eye patch
802;RugBerb #802;Get Rugged;1;0;teal;yellow;karate uniform;small;none;eyebrow;none
803;RugBerb #803;Get Rugged;1;0;doom gloom;green;none;small;none;unibrow;sunglasses
804;RugBerb #804;Get Rugged;1;0;rainbow;yellow belly;pink dress;Moustache big;none;green laser;none
805;RugBerb #805;Get Rugged;1;0;teal;black skull;none;moustache small;cop hat;normal;none
806;RugBerb #806;Get Rugged;1;0;space;pink ninja;medal;Moustache normal;none;pumped up;none
807;RugBerb #807;Get Rugged;1;0;blue;black;crewneck sweatshirt: pink;small;apple;heart;none
808;RugBerb #808;Get Rugged;1;0;Thunder;yellow belly;white shirt;big;none;unibrow;none
809;RugBerb #809;Get Rugged;1;0;red chart;yellow;baseball jersey;silver;cowboy hat;normal;eye patch
810;RugBerb #810;Get Rugged;1;0;purple;pink;none;small;bowler hat;not normal;none
811;RugBerb #811;Get Rugged;1;0;doom gloom;purple;baseball jersey;gold normal;headlamp;pumped up;pink stars glasses
812;RugBerb #812;Get Rugged;1;0;purple;black;none;big;frogi;normal;none
813;RugBerb #813;Get Rugged;1;0;blue;green;gold necklace;cigar;bucket;normal gold;none
814;RugBerb #814;Get Rugged;1;0;Ninja;pink ninja;none;normal;none;normal;none
815;RugBerb #815;Get Rugged;1;0;Ninja;black skull;chef;big;pirate hat;eyebrow;none
816;RugBerb #816;Get Rugged;1;0;red chart;pink love;none;silver;Pilot helmet;cyclops;none
817;RugBerb #817;Get Rugged;1;0;Thunder;yellow;baseball jersey;small;none;normal;none
818;RugBerb #818;Get Rugged;1;0;pink sky;grey;none;big;brain;black red;none
819;RugBerb #819;Get Rugged;1;0;sun;yellow;gladiator armor;normal;none;black red;none
820;RugBerb #820;Get Rugged;1;0;grey;yellow;none;big;gladiator helmet;black red;none
821;RugBerb #821;Get Rugged;1;0;blue sky;yellow;none;small;GM;normal;none
822;RugBerb #822;Get Rugged;1;0;purple;grey;karate uniform;worm;none;normal;none
823;RugBerb #823;Get Rugged;1;0;Space;green;gladiator armor;cigar;baseball cap;eyebrow;green stylish glasses
824;RugBerb #824;Get Rugged;1;0;doom gloom;purple;tracksuit navy blue;small;pirate hat;pumped up;brown aviator
825;RugBerb #825;Get Rugged;1;0;purple;pink love;clown outfit;big;none;red laser;none
826;RugBerb #826;Get Rugged;1;0;pink sky;yellow;clown outfit;Moustache big;Bullseye cap;eyebrow;none
827;RugBerb #827;Get Rugged;1;0;beach;yellow;none;moustache small;firefighter hat;pumped up;none
828;RugBerb #828;Get Rugged;1;0;teal;grey;bowtie;gold big;witch hat;machine;none
829;RugBerb #829;Get Rugged;1;0;Rain;blue;sailor costume;big;none;normal gold;snorkeling
830;RugBerb #830;Get Rugged;1;0;Rain;blue;baseball jersey;normal;poisoned apple;eyebrow;red stylish glasses
831;RugBerb #831;Get Rugged;1;0;Thunder;grey;cross necklace;big;construction hat;normal;green stylish glasses
832;RugBerb #832;Get Rugged;1;0;Aries constellation;pink ninja;duck floaty;normal;ninja hat;none;none
833;RugBerb #833;Get Rugged;1;0;doom gloom;black skull;clown outfit;big;cone;freezing beam;none
834;RugBerb #834;Get Rugged;1;0;Rain;black;purple jacket;silver;none;normal;none
835;RugBerb #835;Get Rugged;1;0;Thunder;black;none;gold normal;pirate hat;normal;monocle
836;RugBerb #836;Get Rugged;1;0;Thunder;yellow;firefighter uniform;Moustache big;captain hat;machine;monocle
837;RugBerb #837;Get Rugged;1;0;grey;robot;none;normal;none;normal;none
838;RugBerb #838;Get Rugged;1;0;Thunder;black;none;Moustache normal;tiara pink;unibrow;none
839;RugBerb #839;Get Rugged;1;0;red chart;brown;pink dress;not normal;none;normal gold;sleep mask 
840;RugBerb #840;Get Rugged;1;0;Rain;grey;none;big;cavalier hat ;normal;none
841;RugBerb #841;Get Rugged;1;0;beach;black;none;gold big;beanie;machine;none
842;RugBerb #842;Get Rugged;1;0;Thunder;black;medal;worm;none;machine gold;none
843;RugBerb #843;Get Rugged;1;0;Thunder;BOOrb;karate uniform;big;none;black red;none
844;RugBerb #844;Get Rugged;1;0;blue;grey;duck floaty;big;none;eyebrow;brown aviator
845;RugBerb #845;Get Rugged;1;0;Thunder;purple;baseball jersey;Moustache big;tiara pink;normal;none
846;RugBerb #846;Get Rugged;1;0;grey;purple;tracksuit navy blue;worm;construction hat;eyebrow;brown aviator
847;RugBerb #847;Get Rugged;1;0;teal;robot;none;Moustache normal;Sombrero hat;eyebrow;eye patch
848;RugBerb #848;Get Rugged;1;0;purple;green;white shirt;worm;chef hat;unibrow;none
849;RugBerb #849;Get Rugged;1;0;blue;black skull;none;small;brain;normal gold;none
850;RugBerb #850;Get Rugged;1;0;blue;BOOrb;baseball jersey;cigar;none;unibrow;none
851;RugBerb #851;Get Rugged;1;0;cancer constellation;black;none;big;none;unibrow;pink stars glasses
852;RugBerb #852;Get Rugged;1;0;doom gloom;green;none;normal;poisoned apple;eyebrow;none
853;RugBerb #853;Get Rugged;1;0;teal;purple;construction vest;small;none;unibrow;monocle
854;RugBerb #854;Get Rugged;1;0;Aries constellation;white ninja;duck floaty;gold small;gladiator helmet;normal;none
855;RugBerb #855;Get Rugged;1;0;beach;blue;none;small;headset pink;eyebrow;sunglasses
856;RugBerb #856;Get Rugged;1;0;Rain;pink;duck floaty;big;bucket;black red;none
857;RugBerb #857;Get Rugged;1;0;blue;black;none;small;none;unibrow;none
858;RugBerb #858;Get Rugged;1;0;teal;fire red;construction vest;Moustache normal;headlamp;normal;sunglasses
859;RugBerb #859;Get Rugged;1;0;blue;grey;none;big;headband;normal;snorkeling
860;RugBerb #860;Get Rugged;1;0;Diplo Sky;brown;gold necklace;big;none;black red;3d glasses
861;RugBerb #861;Get Rugged;1;0;rainbow;black;none;Moustache big;construction hat;normal gold;monocle
862;RugBerb #862;Get Rugged;1;0;sun;yellow belly;none;big;headlamp;unibrow;goggles
863;RugBerb #863;Get Rugged;1;0;Rain;BOOrb;purple jacket;small;cavalier hat ;normal;sleep mask 
864;RugBerb #864;Get Rugged;1;0;purple;purple;none;pipe;none;eyebrow;none
865;RugBerb #865;Get Rugged;1;0;beach;grey;cross necklace;small;none;pumped up;sunglasses smoll
866;RugBerb #866;Get Rugged;1;0;graveyard;fire red;tracksuit navy blue;small;straw hat;eyebrow;none
867;RugBerb #867;Get Rugged;1;0;purple;grey;none;Moustache big;firefighter hat;eyebrow;brown aviator
868;RugBerb #868;Get Rugged;1;0;beach;white ninja;cross necklace;gold small;crown king;normal;normal
869;RugBerb #869;Get Rugged;1;0;Ninja;green;white shirt;big;witch hat;normal;none
870;RugBerb #870;Get Rugged;1;0;green chart;red glitch;none;big;none;normal;none
871;RugBerb #871;Get Rugged;1;0;Rain;brown;green jacket;small;none;unibrow;none
872;RugBerb #872;Get Rugged;1;0;grey;grey;witch robe;moustache small;none;normal gold;none
873;RugBerb #873;Get Rugged;1;0;Aries constellation;brown;construction vest;worm;none;black red;none
874;RugBerb #874;Get Rugged;1;0;purple;yellow;cross necklace;Moustache normal;none;normal;none
875;RugBerb #875;Get Rugged;1;0;doom gloom;grey;scarf;big;none;eyebrow;pink stars glasses
876;RugBerb #876;Get Rugged;1;0;Rain;yellow;baseball jersey;silver;none;unibrow;none
877;RugBerb #877;Get Rugged;1;0;purple;green;none;cigar;pajamas cap;unibrow;sunglasses smoll
878;RugBerb #878;Get Rugged;1;0;grey;grey;none;small;sunny side up;unibrow;none
879;RugBerb #879;Get Rugged;1;0;Space;black skull;gold necklace;normal;none;normal;none
880;RugBerb #880;Get Rugged;1;0;grey;green;none;big;top hat;black red;3d glasses
881;RugBerb #881;Get Rugged;1;0;blue;purple;green jacket;big;none;eyebrow;none
882;RugBerb #882;Get Rugged;1;0;graveyard;black;none;big;sunny side up;eyebrow;none
883;RugBerb #883;Get Rugged;1;0;teal;yellow;leather jacket black;small;none;black red;none
884;RugBerb #884;Get Rugged;1;0;pink sky;BOOrb;bowtie;big;none;normal;none
885;RugBerb #885;Get Rugged;1;0;grey;black;none;big;cavalier hat ;eyebrow;none
886;RugBerb #886;Get Rugged;1;0;grey;yellow;pajamas blue holding pillow;moustache small;captain hat;cyclops;none
887;RugBerb #887;Get Rugged;1;0;teal;robot;flower;worm;Pilot helmet;normal gold;glasses
888;RugBerb #888;Get Rugged;1;0;teal;grey;bowtie;normal;beanie;heart;sunglasses
889;RugBerb #889;Get Rugged;1;0;teal;pink;leather jacket black;Moustache normal;pirate hat;unibrow;none
890;RugBerb #890;Get Rugged;1;0;purple;robot;witch robe;Moustache big;apple;normal;none
891;RugBerb #891;Get Rugged;1;0;Thunder;yellow;sailor costume;worm;pan;normal gold;glasses
892;RugBerb #892;Get Rugged;1;0;blue;pink;none;normal;Pilot helmet;normal gold;pink stars glasses
893;RugBerb #893;Get Rugged;1;0;doom gloom;brown;farmer outfit;Moustache normal;cowboy hat;pumped up;none
894;RugBerb #894;Get Rugged;1;0;pink sky;pink;scarf;silver;cone;heart;glasses
895;RugBerb #895;Get Rugged;1;0;Space;pink love;detective suit;normal;cone;pumped up;brown aviator
896;RugBerb #896;Get Rugged;1;0;blue;yellow;none;big;headlamp;normal;none
897;RugBerb #897;Get Rugged;1;0;sun;yellow;none;Moustache normal;none;normal;brown aviator
898;RugBerb #898;Get Rugged;1;0;grey;purple;crewneck sweatshirt: pink;Moustache big;none;pumped up;sleep mask 
899;RugBerb #899;Get Rugged;1;0;blue;BOOrb;none;Moustache normal;poisoned apple;crying;none
900;RugBerb #900;Get Rugged;1;0;green chart;grey;medal;Moustache big;beanie;black red;none
901;RugBerb #901;Get Rugged;1;0;purple;grey;farmer outfit;cigar;Viking;unibrow;3d glasses
902;RugBerb #902;Get Rugged;1;0;teal;black;gold necklace;small;none;eyebrow;none
903;RugBerb #903;Get Rugged;1;0;red chart;grey;farmer outfit;gold normal;tiara pink;normal;none
904;RugBerb #904;Get Rugged;1;0;purple;yellow;purple jacket;Moustache big;clown hat;heart;3d glasses
905;RugBerb #905;Get Rugged;1;0;purple;pink;sailor costume;silver;baseball cap;normal;none
906;RugBerb #906;Get Rugged;1;0;blue;brown;pink dress;normal;pirate hat;eyebrow;sleep mask 
907;RugBerb #907;Get Rugged;1;0;blue;black skull;farmer outfit;small;none;green laser;none
908;RugBerb #908;Get Rugged;1;0;blue;grey;none;worm;plunger;crying;eye patch
909;RugBerb #909;Get Rugged;1;0;green chart;grey;none;normal;none;normal gold;none
910;RugBerb #910;Get Rugged;1;0;Thunder;pink;none;normal;none;eyebrow;none
911;RugBerb #911;Get Rugged;1;0;graveyard;white ninja;bowtie;gold small;pan;normal;none
912;RugBerb #912;Get Rugged;1;0;teal;blue;sailor costume;normal;firefighter hat;unibrow;brown aviator
913;RugBerb #913;Get Rugged;1;0;purple;black;none;small;none;unibrow;glasses
914;RugBerb #914;Get Rugged;1;0;Thunder;black;gladiator armor;moustache small;construction hat;normal;none
915;RugBerb #915;Get Rugged;1;0;purple;yellow;scarf;cigar;bucket;eyebrow;none
916;RugBerb #916;Get Rugged;1;0;Rain;purple;none;Moustache normal;RUG!;normal gold;none
917;RugBerb #917;Get Rugged;1;0;grey;grey;none;small;pirate hat;pumped up;goggles
918;RugBerb #918;Get Rugged;1;0;teal;black;pajamas blue holding pillow;gold small;gladiator helmet;pumped up;none
919;RugBerb #919;Get Rugged;1;0;grey;BOOrb;leather jacket black;big;pan;eyebrow;none
920;RugBerb #920;Get Rugged;1;0;grey;yellow;cop uniform;worm;beanie;eyebrow;pink stars glasses
921;RugBerb #921;Get Rugged;1;0;grey;green;none;cigar;poisoned apple;heart;none
922;RugBerb #922;Get Rugged;1;0;blue;purple;purple jacket;worm;apple;unibrow;none
923;RugBerb #923;Get Rugged;1;0;teal;purple;none;small;pirate hat;eyebrow;none
924;RugBerb #924;Get Rugged;1;0;teal;pink;gold necklace;pipe;headset pink;normal;goggles
925;RugBerb #925;Get Rugged;1;0;teal;purple;white shirt;small;cop hat;normal;none
926;RugBerb #926;Get Rugged;1;0;Thunder;green;medal;normal;lamp;eyebrow;none
927;RugBerb #927;Get Rugged;1;0;purple;blue;scarf;small;baseball cap;eyebrow;none
928;RugBerb #928;Get Rugged;1;0;grey;brown;sailor costume;pipe;plunger;black red;sunglasses
929;RugBerb #929;Get Rugged;1;0;pink sky;white ninja;medal;normal;none;wounded;none
930;RugBerb #930;Get Rugged;1;0;doom gloom;BOOrb;witch robe;normal;construction hat;pumped up;none
931;RugBerb #931;Get Rugged;1;0;grey;pink;medal;pipe;none;freezing beam;none
932;RugBerb #932;Get Rugged;1;0;teal;pink;none;big;none;heart;green stylish glasses
933;RugBerb #933;Get Rugged;1;0;grey;black;pink dress;moustache small;none;eyebrow;none
934;RugBerb #934;Get Rugged;1;0;purple;brown;sailor costume;Moustache normal;rubber duck;normal gold;none
935;RugBerb #935;Get Rugged;1;0;red chart;grey;baseball jersey;small;chef hat;normal gold;none
936;RugBerb #936;Get Rugged;1;0;Thunder;blue;none;small;witch hat;pumped up;none
937;RugBerb #937;Get Rugged;1;0;teal;purple;gold necklace;gold normal;none;red laser gold;none
938;RugBerb #938;Get Rugged;1;0;grey;blue;farmer outfit;Moustache normal;none;normal;none
939;RugBerb #939;Get Rugged;1;0;teal;fire blue;karate uniform;big;firefighter hat;black red;none
940;RugBerb #940;Get Rugged;1;0;green chart;pink love;none;big;none;pumped up;snorkeling
941;RugBerb #941;Get Rugged;1;0;teal;pink;clown outfit;worm;Pilot helmet;eyebrow;none
942;RugBerb #942;Get Rugged;1;0;purple;green;green jacket;normal;none;unibrow;none
943;RugBerb #943;Get Rugged;1;0;blue;yellow;pajamas blue holding pillow;Moustache normal;headband;crying;none
944;RugBerb #944;Get Rugged;1;0;sun;grey;green jacket;normal;brain;heart;green stylish glasses
945;RugBerb #945;Get Rugged;1;0;pink sky;green;chef;Moustache big;pirate hat;pumped up;none
946;RugBerb #946;Get Rugged;1;0;grey;brown;none;big;chef hat;normal;none
947;RugBerb #947;Get Rugged;1;0;teal;purple;crewneck sweatshirt: pink;normal;chef hat;eyebrow;glasses
948;RugBerb #948;Get Rugged;1;0;rainbow;purple;none;big;none;pumped up;none
949;RugBerb #949;Get Rugged;1;0;blue;grey;bowtie;cigar;none;eyebrow;none
950;RugBerb #950;Get Rugged;1;0;blue;yellow;none;big;construction hat;eyebrow;none
951;RugBerb #951;Get Rugged;1;0;green chart;black skull;green jacket;normal;none;heart;none
952;RugBerb #952;Get Rugged;1;0;teal;green;medal;small;pirate hat;normal;none
953;RugBerb #953;Get Rugged;1;0;blue;blue;none;big;none;heart;pink stars glasses
954;RugBerb #954;Get Rugged;1;0;purple;brown;sailor costume;big;tiara pink;eyebrow;none
955;RugBerb #955;Get Rugged;1;0;pink sky;grey;cop uniform;big;plant;crying;none
956;RugBerb #956;Get Rugged;1;0;grey;pink;sailor costume;normal;pajamas cap;normal;none
957;RugBerb #957;Get Rugged;1;0;doom gloom;blue;sailor costume;cigar;rubber duck;normal;none
958;RugBerb #958;Get Rugged;1;0;Space;white ninja;ninja staff;Moustache normal;brain;red laser;none
959;RugBerb #959;Get Rugged;1;0;purple;pink;bowtie;small;pajamas cap;green laser;none
960;RugBerb #960;Get Rugged;1;0;Aries constellation;purple;pajamas blue holding pillow;big;none;eyebrow;none
961;RugBerb #961;Get Rugged;1;0;sun;purple;none;normal;baseball cap;normal;none
962;RugBerb #962;Get Rugged;1;0;Rain;stone;none;Moustache big;poisoned apple;normal gold;green stylish glasses
963;RugBerb #963;Get Rugged;1;0;blue;black;none;worm;none;normal gold;brown aviator
964;RugBerb #964;Get Rugged;1;0;Thunder;stone;none;small;chef hat;normal gold;sleep mask 
965;RugBerb #965;Get Rugged;1;0;purple;black skull;tracksuit navy blue;pipe;pan;normal;none
966;RugBerb #966;Get Rugged;1;0;Thunder;brown;none;silver;none;unibrow;none
967;RugBerb #967;Get Rugged;1;0;red chart;pink love;medal;silver;none;crying;sunglasses smoll
968;RugBerb #968;Get Rugged;1;0;pink sky;yellow;medal;big;Viking;unibrow;none
969;RugBerb #969;Get Rugged;1;0;teal;purple;none;gold small;none;unibrow;none
970;RugBerb #970;Get Rugged;1;0;teal;brown;farmer outfit;normal;headset pink;normal;glasses
971;RugBerb #971;Get Rugged;1;0;teal;brown;none;normal;brain;unibrow;none
972;RugBerb #972;Get Rugged;1;0;doom gloom;green;bowtie;worm;frogi;eyebrow;none
973;RugBerb #973;Get Rugged;1;0;teal;green;none;big;beanie;normal gold;sleep mask 
974;RugBerb #974;Get Rugged;1;0;purple;purple;baseball jersey;small;headset pink;unibrow;goggles
975;RugBerb #975;Get Rugged;1;0;blue;black skull;crewneck sweatshirt: pink;moustache small;brain;normal;none
976;RugBerb #976;Get Rugged;1;0;doom gloom;pink;none;small;Sombrero hat;eyebrow;none
